# Hand-owned WIP Sony/Psy-Q ownership layered over config/retail/functions.tsv.
# Release 2.5 exact objects and project-built FIDs outrank version-skewed Psy-Q 2.60 signatures.
# Regenerated seeds are review candidates; edit and admit changes here manually.
image	va	size	name	aliases	provider	library	module	member_offset	source_version	evidence	confidence	provenance	note
GAME.EXE	0x8003e234	0x24	StSetChannel		Sony Computer Entertainment	LIBCD.LIB	CDROM	0xf68	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:84f08f0b76d3:67ef6d8fdcb4	function extent lies within exact 0xf8c-byte .text match (24720 compared bits; 420 relocations masked); corroborated by unique symbol-object-end function FID
GAME.EXE	0x8003e258	0x38	SsSeqSetVol		Sony Computer Entertainment	LIBSND.LIB	SSVOL	0x0	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:61fd54bf5314:144b36a21a30	unique substantial symbol-next FID; 422 fixed instruction bits
GAME.EXE	0x8003e290	0x3c	SsSepSetVol		Sony Computer Entertainment	LIBSND.LIB	SSVOL	0x38	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:fef30db79032:144b36a21a30	unique substantial symbol-next FID; 454 fixed instruction bits
GAME.EXE	0x8003e5ec	0xc0	SsSetTickMode		Sony Computer Entertainment	LIBSND.LIB	SSINIT	0x2a4	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:e04f8b3c82f8:dc830e603b8c	unique substantial symbol-next FID; 1144 fixed instruction bits
GAME.EXE	0x8003e6ac	0x1c	_wait		Sony Computer Entertainment	LIBSND.LIB	SSINIT	0x364	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:51359901470e:dc830e603b8c	unique substantial symbol-next FID; 224 fixed instruction bits
GAME.EXE	0x8003e6c8	0x278	SsStart		Sony Computer Entertainment	LIBSND.LIB	SSINIT	0x380	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:2ca999b8ca3c:dc830e603b8c	unique substantial symbol-next FID; 4038 fixed instruction bits
GAME.EXE	0x8003e940	0x70	SsEnd		Sony Computer Entertainment	LIBSND.LIB	SSINIT	0x5f8	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:cc4ec99d9552:dc830e603b8c	unique substantial symbol-object-end FID; 638 fixed instruction bits
GAME.EXE	0x8003eafc	0x60	SpuQuit		Sony Computer Entertainment	LIBSPU.LIB	S_INI	0x16c	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:5b5d8b840c1f:e62b638f3ed5	unique substantial symbol-object-end FID; 536 fixed instruction bits
GAME.EXE	0x8003eb5c	0x30	_spu_setDelayR		Sony Computer Entertainment	LIBSPU.LIB	SPU	0x0	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:017870f67f54:15b796090b7a	unique substantial symbol-next FID; 352 fixed instruction bits
GAME.EXE	0x8003eb8c	0x30	_spu_setDelayW		Sony Computer Entertainment	LIBSPU.LIB	SPU	0x30	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:27cc25c186d6:15b796090b7a	unique substantial symbol-next FID; 352 fixed instruction bits
GAME.EXE	0x8003ec14	0x238	_spu_init		Sony Computer Entertainment	LIBSPU.LIB	SPU	0xc0	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:439039d5bf11:15b796090b7a	unique substantial symbol-next FID; 3598 fixed instruction bits
GAME.EXE	0x8003f450	0x28	_spu_read		Sony Computer Entertainment	LIBSPU.LIB	SPU	0x760	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:0c1561a9a6a2:15b796090b7a	unique substantial symbol-next FID; 294 fixed instruction bits
GAME.EXE	0x8003fea0	0x184	_spu_setVoiceAttr		Sony Computer Entertainment	LIBSPU.LIB	SPU	0x1000	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:30f53d6d81fe:15b796090b7a	unique substantial symbol-next FID; 3014 fixed instruction bits
GAME.EXE	0x80040140	0x4d0	_spu_setReverbAttr		Sony Computer Entertainment	LIBSPU.LIB	SPU	0x1184	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:676233cdfcc5:15b796090b7a	unique substantial symbol-next FID; 8832 fixed instruction bits
GAME.EXE	0x800407a4	0x398	_spu_setCommonAttr		Sony Computer Entertainment	LIBSPU.LIB	SPU	0x1654	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:9f7efad5dbef:15b796090b7a	unique substantial symbol-next FID; 6616 fixed instruction bits
GAME.EXE	0x80040b3c	0x12c	_spu_getCommonAttr		Sony Computer Entertainment	LIBSPU.LIB	SPU	0x19ec	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:508f2904a642:15b796090b7a	unique substantial symbol-next FID; 2368 fixed instruction bits
GAME.EXE	0x80040c68	0x1c	SysSpu_setRegister		Sony Computer Entertainment	LIBSPU.LIB	SPU	0x1b18	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:6e2dd73c8f67:15b796090b7a	unique substantial symbol-next FID; 192 fixed instruction bits
GAME.EXE	0x80040c84	0x1c	SysSpu_getRegister		Sony Computer Entertainment	LIBSPU.LIB	SPU	0x1b34	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:8da204ae0d4d:15b796090b7a	unique substantial symbol-next FID; 192 fixed instruction bits
GAME.EXE	0x80040ca0	0x64	_spu_interruptDMA		Sony Computer Entertainment	LIBSPU.LIB	SPU	0x1b50	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:2387425ee565:15b796090b7a	unique substantial symbol-next FID; 632 fixed instruction bits
GAME.EXE	0x80040f10	0x130	_spu_r		Sony Computer Entertainment	LIBSPU.LIB	SPU	0x1cf8	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:4952da8eab92:15b796090b7a	unique substantial symbol-object-end FID; 1880 fixed instruction bits
GAME.EXE	0x80041040	0x30	memcpy	_memcpy	Sony Computer Entertainment	LIBCD.LIB|LIBGPU.LIB|LIBSPU.LIB	ISO9660|SYS|S_SRMP	0x0	Psy-Q Release 2.5	exact-function-id-multiobject	fid-release25-ambiguous	psyq-release25-fid:fe8dee14245d:444d4d03b1fe;psyq-release25-fid:fe8dee14245d:809188e34e64;psyq-release25-fid:fe8dee14245d:e7ef7c9a0b74	fully fixed 0x30-byte FID shared by 3 SDK identities; candidate-specific offsets: LIBCD.LIB/ISO9660@0x844, LIBGPU.LIB/SYS@0x242c, LIBSPU.LIB/S_SRMP@0x0
GAME.EXE	0x80041564	0x2fc	_gcSPU		Sony Computer Entertainment	LIBSPU.LIB	S_M_INT	0x0	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:d615e8827f19:9172b35b5f35;ghidra_psx_ldr-psyq260-label	function extent lies within exact 0xdf4-byte .text match (24966 compared bits; 205 relocations masked); corroborated by unique symbol-next function FID; name corroborated by 2.60 signature
GAME.EXE	0x80041860	0x70	SpuInitMalloc		Sony Computer Entertainment	LIBSPU.LIB	S_M_INT	0x2fc	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:7d1cb0aa3382:9172b35b5f35	function extent lies within exact 0xdf4-byte .text match (24966 compared bits; 205 relocations masked); corroborated by unique symbol-next function FID
GAME.EXE	0x800418d0	0x2c0	SpuMalloc		Sony Computer Entertainment	LIBSPU.LIB	S_M_INT	0x36c	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:5d8433ac4495:9172b35b5f35	function extent lies within exact 0xdf4-byte .text match (24966 compared bits; 205 relocations masked); corroborated by unique symbol-next function FID
GAME.EXE	0x80041b90	0x35c	_SpuMallocSeparateTo3		Sony Computer Entertainment	LIBSPU.LIB	S_M_INT	0x62c	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:223a4ce9e2a1:9172b35b5f35;ghidra_psx_ldr-psyq260-label	function extent lies within exact 0xdf4-byte .text match (24966 compared bits; 205 relocations masked); corroborated by unique symbol-next function FID; name corroborated by 2.60 signature
GAME.EXE	0x80041eec	0x2a8	SpuMallocWithStartAddr		Sony Computer Entertainment	LIBSPU.LIB	S_M_INT	0x988	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:67ae955df72d:9172b35b5f35	function extent lies within exact 0xdf4-byte .text match (24966 compared bits; 205 relocations masked); corroborated by unique symbol-next function FID
GAME.EXE	0x80042194	0x70	_SpuIsInAllocateArea		Sony Computer Entertainment	LIBSPU.LIB	S_M_INT	0xc30	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:53fd9bd02efd:9172b35b5f35	function extent lies within exact 0xdf4-byte .text match (24966 compared bits; 205 relocations masked); corroborated by unique symbol-next function FID
GAME.EXE	0x80042204	0x28	_SpuIsInAllocateArea_		Sony Computer Entertainment	LIBSPU.LIB	S_M_INT	0xca0	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:24146d9b477f:9172b35b5f35	function extent lies within exact 0xdf4-byte .text match (24966 compared bits; 205 relocations masked); corroborated by unique symbol-next function FID
GAME.EXE	0x8004222c	0x7c	SpuFree		Sony Computer Entertainment	LIBSPU.LIB	S_M_INT	0xcc8	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF;psyq-release25-fid:d4fc43205cc7:9172b35b5f35	function extent lies within exact 0xdf4-byte .text match (24966 compared bits; 205 relocations masked); corroborated by unique symbol-next function FID
GAME.EXE	0x800422b0	0xa8			Sony Computer Entertainment	LIBSPU.LIB	S_M_INT	0xd4c	Psy-Q Release 2.5	relocation-masked-object-section	exact-release25	psyq_release_25_text_sections.tsv;psy-k-0.4.0-XDEF	function extent lies within exact 0xdf4-byte .text match (24966 compared bits; 205 relocations masked)
GAME.EXE	0x80042358	0x14	SsSetMono		Sony Computer Entertainment	LIBSND.LIB	VMANAGER	0x10	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:ae9ce9391323:96242c8cb04e	unique substantial symbol-next FID; 128 fixed instruction bits
GAME.EXE	0x8004236c	0x10	SsSetStereo		Sony Computer Entertainment	LIBSND.LIB	VS_MONO	0x14	Psy-Q 2.60 signature corpus	wildcard-object-signature	psyq260-signature	ghidra_psx_ldr-2026.07.08/psyq/260	unique image occurrence; 28/36 bytes fixed
GAME.EXE	0x8004237c	0x10	SpuVmCheck		Sony Computer Entertainment	LIBSND.LIB	VMANAGER	0x34	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:28e72eaab999:96242c8cb04e	unique substantial symbol-next FID; 96 fixed instruction bits
GAME.EXE	0x80042da0	0xbc	note2pitch		Sony Computer Entertainment	LIBSND.LIB	VMANAGER	0xa14	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:b576cea469ab:96242c8cb04e	unique substantial symbol-next FID; 1350 fixed instruction bits
GAME.EXE	0x80042e5c	0xb0	SpuVmSelectToneAndVag		Sony Computer Entertainment	LIBSND.LIB	VMANAGER	0xad0	Psy-Q Release 2.5 lineage; exact revision unresolved	cross-overlay-instruction-shape+archive-order+reference-object-structure	sdk-lineage-supported	psyq-release25-fid-corpus;psy-k-0.4.0-XDEF;VMANAGER.OBJ-local-symbols	VMANAGER static local at the slot between exact note2pitch and SpuVmDamperOn anchors; 44-word body is instruction-identical to Release 2.5 VMANAGER.OBJ SpuVmSelectToneAndVag (obj 0xad0) apart from one data-layout immediate; GAME/OPEN cross-overlay instruction shapes are identical; called by the VMANAGER function at 0x80043988
GAME.EXE	0x80042f0c	0x17c	SpuVmDoAllocate		Sony Computer Entertainment	LIBSND.LIB	VMANAGER	0xb80	Psy-Q Release 2.5 lineage; exact revision unresolved	cross-overlay-instruction-shape+archive-order+reference-object-structure	sdk-lineage-supported	psyq-release25-fid-corpus;psy-k-0.4.0-XDEF;VMANAGER.OBJ-local-symbols	VMANAGER static local following SpuVmSelectToneAndVag; 95-word body matches Release 2.5 VMANAGER.OBJ SpuVmDoAllocate (obj 0xb80) with a version-skewed omitted voice-clear loop and a 0x7fff->0xffff constant (retail 0x17c vs obj 0x1c0); GAME/OPEN cross-overlay instruction shapes are identical
GAME.EXE	0x80043088	0x14	SpuVmDamperOn		Sony Computer Entertainment	LIBSND.LIB	VMANAGER	0xd40	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:8724f46df992:96242c8cb04e	unique substantial symbol-next FID; 128 fixed instruction bits
GAME.EXE	0x8004309c	0x10	SpuVmDamperOff		Sony Computer Entertainment	LIBSND.LIB	VMANAGER	0xd54	Psy-Q Release 2.5 lineage; exact revision unresolved	cross-overlay-instruction-shape+archive-order+reference-object-structure	sdk-lineage-supported	psyq-release25-fid-corpus;psy-k-0.4.0-XDEF;VMANAGER.OBJ-local-symbols	VMANAGER SpuVmDamperOff at the slot between SpuVmDamperOn and vmNoiseOn; 4-word body sets the SPU damper-mode global DAT_80057ff0 to 0, the mirror of SpuVmDamperOn (=2); GAME/OPEN cross-overlay instruction shapes are identical (OPEN 0x80022ebc)
GAME.EXE	0x800430ac	0x32c	vmNoiseOn		Sony Computer Entertainment	LIBSND.LIB	VMANAGER	0xd64	Psy-Q Release 2.5 lineage; exact revision unresolved	cross-overlay-instruction-shape+archive-order+reference-object-structure	sdk-lineage-supported	psyq-release25-fid-corpus;psy-k-0.4.0-XDEF;VMANAGER.OBJ-local-symbols	VMANAGER static local at the slot between SpuVmDamperOff and vmNoiseOn2; 203-word body; GAME/OPEN cross-overlay instruction shapes are identical; Release 2.5 VMANAGER.OBJ vmNoiseOn (obj 0xd64) is version-skewed (retail 0x32c vs obj 0x35c)
GAME.EXE	0x800433d8	0xc8	vmNoiseOn2		Sony Computer Entertainment	LIBSND.LIB	VMANAGER	0x10c0	Psy-Q Release 2.5 lineage; exact revision unresolved	cross-overlay-instruction-shape+archive-order+reference-object-structure	sdk-lineage-supported	psyq-release25-fid-corpus;psy-k-0.4.0-XDEF;VMANAGER.OBJ-local-symbols	VMANAGER static local following vmNoiseOn; 50-word body is instruction-identical to Release 2.5 VMANAGER.OBJ vmNoiseOn2 (obj 0x10c0) minus two version-skewed noise-mask clears (retail 0xc8 vs obj 0xf8); GAME/OPEN cross-overlay instruction shapes are identical; called by exact SpuVmNoiseOnWithAdsr at 0x80043610
GAME.EXE	0x800434a0	0x44	vmNoiseOff		Sony Computer Entertainment	LIBSND.LIB	VMANAGER	0x11b8	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:7a4270ab18a3:96242c8cb04e	unique substantial symbol-next FID; 448 fixed instruction bits
GAME.EXE	0x80043578	0x2c	SpuVmNoiseOn		Sony Computer Entertainment	LIBSND.LIB	VMANAGER	0x1290	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:6a21948c838d:96242c8cb04e	unique substantial symbol-next FID; 326 fixed instruction bits
GAME.EXE	0x800435a4	0x90	SpuVmNoiseOnWithAdsr		Sony Computer Entertainment	LIBSND.LIB	VMANAGER	0x12bc	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:9f27aa274b63:96242c8cb04e	unique substantial symbol-next FID; 1004 fixed instruction bits
GAME.EXE	0x800438b4	0xd4	SpuVmVSetUp		Sony Computer Entertainment	LIBSND.LIB	VMANAGER	0x15d0	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:14360ca11b69:96242c8cb04e	unique substantial symbol-next FID; 1318 fixed instruction bits
GAME.EXE	0x80043d8c	0x154	SpuVmKeyOff		Sony Computer Entertainment	LIBSND.LIB	VMANAGER	0x1aac	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:9951a7ba39da:96242c8cb04e	unique substantial symbol-next FID; 2386 fixed instruction bits
GAME.EXE	0x80044030	0xf0	SpuVmSeKeyOn		Sony Computer Entertainment	LIBSND.LIB	VMANAGER	0x1df8	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:921cae6c6188:96242c8cb04e	unique substantial symbol-next FID; 1842 fixed instruction bits
GAME.EXE	0x80044120	0x34	SpuVmSeKeyOff		Sony Computer Entertainment	LIBSND.LIB	VMANAGER	0x1ee8	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:5e590aa5c4a1:96242c8cb04e	unique substantial symbol-next FID; 390 fixed instruction bits
GAME.EXE	0x80044308	0x70	SpuVmSetProgVol		Sony Computer Entertainment	LIBSND.LIB	VMANAGER	0x2118	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:389afdb84899:96242c8cb04e	unique substantial symbol-next FID; 806 fixed instruction bits
GAME.EXE	0x80044378	0x50	SpuVmGetProgVol		Sony Computer Entertainment	LIBSND.LIB	VMANAGER	0x2188	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:13bd9fe86b7f:96242c8cb04e	unique substantial symbol-next FID; 582 fixed instruction bits
GAME.EXE	0x800443c8	0x70	SpuVmSetProgPan		Sony Computer Entertainment	LIBSND.LIB	VMANAGER	0x21d8	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:365b6eac654e:96242c8cb04e	unique substantial symbol-next FID; 806 fixed instruction bits
GAME.EXE	0x80044438	0x50	SpuVmGetProgPan		Sony Computer Entertainment	LIBSND.LIB	VMANAGER	0x2248	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:fa87c538496b:96242c8cb04e	unique substantial symbol-next FID; 582 fixed instruction bits
GAME.EXE	0x8004452c	0x94	SpuVmSeqKeyOff		Sony Computer Entertainment	LIBSND.LIB	VMANAGER	0x2350	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:86e64ecf61bf:96242c8cb04e	unique substantial symbol-next FID; 1030 fixed instruction bits
GAME.EXE	0x800445c0	0x8c	SsVabClose		Sony Computer Entertainment	LIBSND.LIB	VMANAGER	0x23e4	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:8dd60dc3cb03:96242c8cb04e	unique substantial symbol-next FID; 934 fixed instruction bits
GAME.EXE	0x8004464c	0x5c	SsVabOpen		Sony Computer Entertainment	LIBSND.LIB	VMANAGER	0x2470	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:a4a544482e52:96242c8cb04e	unique substantial symbol-next FID; 652 fixed instruction bits
GAME.EXE	0x80044aa8	0xd0	SsVabTransBody		Sony Computer Entertainment	LIBSND.LIB	VMANAGER	0x24cc	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:97de7cd2c546:96242c8cb04e	unique substantial symbol-next FID; 1432 fixed instruction bits
GAME.EXE	0x80044b78	0x16c	SsVabTransBodyPartly		Sony Computer Entertainment	LIBSND.LIB	VMANAGER	0x259c	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:4152c753c267:96242c8cb04e	unique substantial symbol-next FID; 2366 fixed instruction bits
GAME.EXE	0x80044ce4	0x28	SsVabTransCompleted		Sony Computer Entertainment	LIBSND.LIB	VMANAGER	0x2708	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:0f9f41a6a1d6:96242c8cb04e	unique substantial symbol-next FID; 294 fixed instruction bits
GAME.EXE	0x80044d0c	0x19c	SePitchBend		Sony Computer Entertainment	LIBSND.LIB	VMANAGER	0x2730	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:cf88506c9fa8:96242c8cb04e	unique substantial symbol-next FID; 2892 fixed instruction bits
GAME.EXE	0x80044ea8	0x104	note2pitch2		Sony Computer Entertainment	LIBSND.LIB	VMANAGER	0x28cc	Psy-Q Release 2.5	relocation-masked-function-id	fid-release25	psyq-release25-fid:6b770afef118:96242c8cb04e	unique substantial symbol-next FID; 1926 fixed instruction bits
